153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1275789026579136512,153031349,I want my @MTV x @Champion collab! Shop the exclusive collection before it’s gone. https://t.co/G7aFMRsFuB #ChampionUSA #MTV https://t.co/ADhp8NnKCL,2020-06-24,1275789026579136512,10,2,63,4
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1274724046308028418,153031349,Celebrating all amazing father figures. Tag someone special.🏆 #HappyFathersDay https://t.co/B3H3RuH1e3,2020-06-21,1274724046308028418,1,1,23,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1270770076350898178,153031349,We understand that this is only a small step in this journey. Our commitment needs to be consistent and we will continue to invest in Black creators and partners.  We see you. We hear you. We stand with you.,2020-06-10,1270770076350898178,2,2,5,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1270770075432345600,153031349,Champion will also be providing scholarships to the Thurgood Marshall College Fund. @tmcf_hbcu tirelessly works to support and represent the Black community across the country through education. We deeply believe in these values of teamwork and educational empowerment.,2020-06-10,1270770075432345600,0,1,6,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1270770074673086465,153031349,"Champion will be expanding upon our seven-year partnership with Urban Dove (pictured above), to create an annual scholarship for students. @urbandove uses sports and the core values of teamwork to educate, energize and empower BIPOC youth in New York.",2020-06-10,1270770074673086465,0,1,2,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1270770074052440066,153031349,We looked inward this past week and listened. Here are the steps we’re taking now for long-term impact.,2020-06-10,1270770074052440066,0,1,0,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1270770072139726848,153031349,"No words, no post will ever be enough. Black Lives Matter and so do our actions. As a brand that celebrates diversity and inclusion, we have a responsibility to speak up against systemic injustice and racism, and take meaningful action. https://t.co/TyTUX9uXDt",2020-06-10,1270770072139726848,14,7,51,1
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1261339328564785157,153031349,Shout out to Eric Kim for embodying the Champion spirit by creating and distributing masks for the deaf and hard of hearing. #ForTheTeam  Check out his GoFundMe: https://t.co/ga686g9Qza https://t.co/uzhF4QkEEW,2020-05-15,1261339328564785157,1,1,15,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1259506934069280770,153031349,Celebrating all the Moms out there because they are true Champions.🏆 #HappyMothersDay   #ChampionUSA #Crewneck https://t.co/aQbMxUnfoA https://t.co/YEATcTnxer,2020-05-10,1259506934069280770,1,1,29,0
153031349,ChampionUSA,ChampionUSA,https://t.co/nqCEd5QrDc,NULL,2010-06-07,"The Official Champion Athleticwear Twitter handle - where authentic sports apparel lives, since 1919.",1,1255171423523540992,153031349,The team spirit that needs to be celebrated 👏 Thank you @AviSchiffmann for sharing your efforts.  #ForTheTeam https://t.co/r6nlIChzzW,2020-04-28,1255171423523540992,1,2,9,1
